X,Y,TYPE,SPEED,DIRTYPE,DIRECTION
11.0997200,45.0721700,1,50,0,0
10.9920000,45.0736900,1,50,0,0
11.1432200,45.1736900,1,70,0,0
11.1772500,45.1807500,1,50,0,0
10.9940800,45.2409700,1,50,0,0
11.1766700,45.3011100,1,50,0,0
11.0641900,45.3455600,1,50,0,0
10.4694700,45.4889400,1,50,0,0
10.4754200,45.4821100,1,50,0,0
10.7331100,46.0343300,1,50,0,0
10.7485000,46.0427500,1,50,0,0
10.7506700,46.0438600,1,50,0,0
10.7624700,46.0420000,1,50,0,0
10.7663900,46.0425300,1,50,0,0
10.7686400,46.0428300,1,50,0,0
10.7701400,46.0430600,1,50,0,0
11.1288100,46.2111900,1,50,0,0
11.1270600,46.2120300,1,50,0,0
11.1250300,46.2128100,1,50,0,0
11.1234700,46.2135600,1,50,0,0
12.9475800,42.3876900,1,50,0,0
13.0557200,42.4042200,1,40,0,0
12.2417200,42.5496700,1,50,0,0
12.6372800,42.5638600,1,50,0,0
12.7040600,42.8356900,1,50,0,0
14.7330300,41.0813300,1,70,0,0
16.8326100,40.9620800,1,130,0,0
17.2101100,40.5352200,1,50,0,0
14.0142500,42.2655800,1,50,0,0
14.0170300,42.2671700,1,50,0,0
14.1661900,42.4779200,1,50,0,0
14.1822800,42.4898300,1,50,0,0
14.2298600,42.4511900,1,50,0,0
14.2318300,42.4601100,1,30,0,0
11.8010600,43.4483900,1,60,0,0
11.5532800,44.5486900,1,70,0,0
11.5708300,44.5937200,1,50,0,0
11.5833900,44.6140800,1,50,0,0
11.5843600,44.6155800,1,50,0,0
12.0976400,45.0066700,1,70,0,0
12.0978900,44.9979700,1,70,0,0
11.6285300,45.6409200,1,50,0,0
11.6309700,45.6436100,1,50,0,0
11.6344400,45.6473600,1,50,0,0
11.7366400,45.4879400,1,50,0,0
11.7525300,45.4905000,1,50,0,0
11.7722200,45.5439700,1,50,0,0
11.7850300,45.4940800,1,50,0,0
11.7868600,45.5116700,1,50,0,0
11.7883100,45.6290000,1,70,0,0
11.8260300,45.5408300,1,50,0,0
11.9429700,45.5482500,1,50,0,0
11.9567500,45.5953900,1,50,0,0
11.6402200,45.6489700,1,50,0,0
13.6109200,43.4491900,1,50,0,0
13.5132800,43.4733100,1,50,0,0
13.5698900,43.4859400,1,50,0,0
13.6152200,43.4517800,1,50,0,0
13.6843100,43.2963300,1,50,0,0
13.6862500,43.2965300,1,50,0,0
13.7179700,43.2440600,1,50,0,0
9.8602800,44.1134200,1,50,0,0
7.6399700,45.1885300,2,,0,0
11.7735300,45.5413600,2,,0,0
11.8451100,45.4792200,2,,0,0
12.2948300,45.4867800,2,,0,0
8.4607800,44.9053600,1,90,0,0
12.2287200,45.6514200,1,90,0,0
9.1410800,45.2247500,1,70,0,0
8.8522500,45.9684200,1,50,0,0
12.5797500,43.0549200,1,50,0,0
11.0968900,45.9329400,1,50,0,0
9.1406900,45.2255600,1,70,0,0
9.1443100,45.2681100,1,50,0,0
12.1339200,45.3270300,1,70,0,0
12.2388600,45.6505300,1,90,0,0
13.5839400,43.3712800,1,70,0,0
11.2634400,44.7340600,1,60,0,0
9.5989200,45.6194200,1,50,0,0
9.5881700,45.6111900,1,50,0,0
8.5133900,45.1633300,1,90,0,0
11.8295600,45.4951400,1,50,0,0
12.1091100,45.0480800,1,70,0,0
12.7806100,41.9224200,4,130,0,0
13.0489200,42.0770300,4,130,0,0
13.2776700,42.1690600,4,130,0,0
13.3608600,42.3564700,4,130,0,0
8.2530300,45.8290000,1,50,0,0
12.0568300,44.2153600,2,,0,0
12.2671400,45.6546700,1,90,0,0
11.2222800,45.1893600,1,50,0,0
12.0262800,44.2273900,2,,0,0
11.3339400,43.7706100,1,50,0,0
11.3456100,43.7710300,1,50,0,0
8.5583600,44.9857800,1,90,0,0
12.3706400,41.7876700,4,70,0,0
12.3888100,41.7929700,4,70,0,0
11.8181900,45.5517200,2,,0,0
13.5791100,43.3426900,1,50,0,0
11.2228100,45.2000800,1,50,0,0
8.6855300,46.0231900,1,50,0,0
11.8570300,45.4553900,2,,0,0
9.9573300,45.6550300,2,,0,0
9.7657800,45.6295000,1,60,0,0
9.7929200,45.4853600,1,50,0,0
8.9155600,44.9444400,1,70,0,0
12.6717200,43.9487800,1,50,0,0
10.4987800,45.4171400,1,90,0,0
10.4958300,45.4164700,2,90,0,0
11.2015600,45.2058900,1,50,0,0
11.1884700,45.2030800,1,50,0,0
13.5906700,43.3176900,1,50,0,0
9.8962200,45.8090600,1,50,0,0
13.3300800,38.1063900,1,70,0,0
8.9025000,44.9323900,1,70,0,0
11.7973900,45.6137200,1,50,0,0
11.7970300,45.6147800,1,50,0,0
12.1134700,42.4309200,1,70,0,0
12.1149200,42.4296400,1,70,0,0
16.4189700,41.2515800,3,50,0,0
16.4189700,41.2517800,3,50,0,0
10.5171700,44.9241900,1,50,0,0
13.2626100,38.1985800,1,80,0,0
13.3388100,38.0939700,1,70,0,0
10.5557200,45.4624700,1,50,0,0
9.7296900,45.7155800,1,50,0,0
13.5801900,43.3041900,1,50,0,0
9.1761400,45.5753300,1,100,0,0
9.1768600,45.5691400,1,100,0,0
9.0389700,45.6656700,2,,0,0
12.0452800,44.2142200,2,,0,0
11.4653100,43.7625300,1,50,0,0
9.2625800,45.3408900,1,70,0,0
9.2562200,45.3386900,1,70,0,0
10.5383100,45.4800600,1,50,0,0
9.0043900,45.3618100,1,90,0,0
8.8726400,45.9565300,1,50,0,0
10.5526100,45.5900300,1,50,0,0
10.5442200,45.5875600,1,50,0,0
12.0925600,45.6788600,1,50,0,0
12.1405800,46.5304200,1,50,0,0
12.1588600,46.5062800,1,50,0,0
15.0752800,38.1163600,1,50,0,0
9.1257800,44.9746700,2,,0,0
11.9874200,45.6437200,1,50,0,0
11.9604200,45.6345000,1,50,0,0
12.1141700,45.7094700,1,50,0,0
12.0009700,45.4411900,1,40,0,0
9.7179400,45.6849400,2,,0,0
10.2004200,45.6269700,1,70,0,0
7.9148900,45.4501900,1,50,0,0
7.9171400,45.4485800,1,50,0,0
10.0921400,45.6314400,1,50,0,0
10.0938900,45.6313100,1,50,0,0
8.7874400,44.8912500,1,70,0,0
10.4862500,45.3063600,1,70,0,0
10.4710800,43.8361900,1,60,0,0
17.3745300,40.3493600,2,,0,0
17.3598900,40.3704400,2,,0,0
17.3578900,40.3707800,2,,0,0
17.3578600,40.3711900,2,,0,0
16.4089400,41.2727200,2,,0,0
16.3792800,41.2866700,2,,0,0
14.3044400,40.9554200,2,,0,0
11.7978100,45.4953600,2,,0,0
13.6072200,43.5146700,1,50,0,0
11.7560000,45.1824400,2,,0,0
13.5966700,43.5082800,1,50,0,0
11.5335000,45.2272200,2,,0,0
11.4109400,44.4716100,2,,0,0
11.1130300,44.6565000,2,,0,0
11.0935000,45.2425800,2,,0,0
10.9405600,43.6565800,2,,0,0
10.9359400,43.6584700,2,,0,0
10.9440300,43.6538300,2,,0,0
10.6231700,44.6991700,2,,0,0
10.5887200,43.6509200,3,30,0,0
13.3538900,41.3475800,3,50,0,0
13.3534700,41.3475300,3,50,0,0
9.4508100,45.2092500,2,,0,0
9.1895800,45.3667500,2,,0,0
8.9016700,45.5023900,2,,0,0
8.8414400,45.4691400,2,,0,0
8.8233100,45.5058600,2,,0,0
8.4766900,45.5411100,2,,0,0
8.3120000,44.1582800,2,,0,0
7.8693300,45.4029700,2,,0,0
7.7145600,44.5428900,2,,0,0
7.6218100,45.2012200,2,,0,0
7.3383100,44.8861100,2,,0,0
15.0425000,38.0468100,1,40,0,0
14.7490300,41.2263300,1,80,0,0
14.1091100,42.4760600,1,50,0,0
14.1063100,42.4751100,1,50,0,0
14.1015300,42.4736400,1,50,0,0
14.0922200,42.4604700,1,50,0,0
14.0903600,42.4598100,1,50,0,0
13.8074200,42.9451400,1,50,0,0
13.7401900,41.3163900,1,70,0,0
13.7386100,41.3121900,1,70,0,0
13.7377500,41.3096900,1,70,0,0
13.7372500,41.3075300,1,70,0,0
13.7371700,41.3067200,1,70,0,0
13.6153600,43.5225800,1,50,0,0
13.6135300,43.5208300,1,50,0,0
13.6059200,43.5135000,1,50,0,0
13.5986700,43.5090600,1,50,0,0
13.4562500,43.5284400,1,50,0,0
13.4401100,43.5266100,1,50,0,0
13.4039400,43.5268600,1,50,0,0
13.3886100,43.5462200,1,50,0,0
13.3777200,43.6140800,1,50,0,0
13.3609200,43.6027500,1,50,0,0
13.3575300,43.5765800,1,50,0,0
13.3415600,43.5862500,1,50,0,0
13.2613900,43.5639400,1,50,0,0
13.2432800,43.5597200,1,50,0,0
13.1452500,43.6339200,1,50,0,0
13.0815600,42.4183100,1,50,0,0
13.0820800,42.4190800,1,50,0,0
12.8163100,43.9466900,1,50,0,0
12.8294700,42.7104200,1,50,0,0
12.8342500,43.9381100,1,50,0,0
12.7238300,42.7672500,1,50,0,0
12.7238600,42.7643300,1,50,0,0
12.7231700,42.5718600,1,50,0,0
12.7114400,42.5488900,1,50,0,0
12.6968300,42.5829200,1,70,0,0
12.6829700,42.7312500,1,50,0,0
12.6785000,42.7299200,1,50,0,0
12.6736900,43.9550800,1,50,0,0
12.6708600,42.5616900,1,50,0,0
12.6627200,42.5634400,1,50,0,0
12.6590600,42.5366100,1,50,0,0
12.6572200,42.5722500,1,50,0,0
12.6521700,42.5724700,1,50,0,0
12.6446100,42.5419700,1,50,0,0
12.6440300,42.5429700,1,50,0,0
12.6344400,42.5665800,1,60,0,0
12.6231100,42.5461100,1,50,0,0
12.6215300,42.5298300,1,50,0,0
12.6208100,42.5350600,1,50,0,0
12.6197500,45.8038900,1,50,0,0
12.6158600,45.8034700,1,50,0,0
12.6091400,42.5838600,1,50,0,0
12.6056100,42.5454200,1,50,0,0
12.6046400,45.8091400,1,50,0,0
12.6026700,45.8120000,1,50,0,0
12.6000600,42.5939400,1,50,0,0
12.5971700,42.5908100,1,50,0,0
12.5956900,42.5444200,1,50,0,0
12.5840800,42.5901400,1,50,0,0
12.5798300,43.0601900,1,50,0,0
12.5774400,43.0608300,1,30,0,0
12.5491900,42.6227200,1,50,0,0
12.5486400,42.6167800,1,50,0,0
12.5458900,42.6070600,1,50,0,0
12.5447200,42.6107200,1,50,0,0
12.5411900,42.5280300,1,50,0,0
12.5403600,42.6070000,1,50,0,0
12.5395800,43.0971400,1,50,0,0
12.5379400,43.0982500,1,50,0,0
12.1391100,45.5040600,1,130,0,0
14.1053600,40.8405800,1,80,0,0
14.1644400,40.8396400,1,80,0,0
16.0019200,41.2609200,1,130,0,0
7.5321400,45.0708100,1,50,0,0
7.5559700,45.0586900,1,70,0,0
12.5366400,43.1093600,1,50,0,0
12.5359400,41.9736400,1,50,0,0
12.5326100,42.5199700,1,50,0,0
12.5307800,41.9779200,1,50,0,0
12.5282500,41.9767500,1,50,0,0
12.5231100,45.8545800,1,50,0,0
12.5215600,41.9792200,1,50,0,0
12.5176900,45.8537200,1,50,0,0
12.5156900,41.9779200,1,50,0,0
12.5139700,41.9796400,1,50,0,0
12.5135600,41.9818300,1,50,0,0
12.4960800,42.4964400,1,50,0,0
12.4948900,42.4960600,1,50,0,0
12.4925800,42.4970800,1,50,0,0
12.4539400,45.8736900,1,50,0,0
12.3677500,44.2339700,1,50,0,0
12.3542200,44.2490600,1,50,0,0
12.3315800,44.2673600,1,50,0,0
12.2349200,41.8768100,1,60,0,0
12.2248300,41.8769400,1,60,0,0
12.2225600,41.8933600,1,50,0,0
12.2224200,44.9723100,1,90,0,0
12.1840600,45.9015000,1,50,0,0
12.1816700,45.8861700,1,50,0,0
12.1781400,45.8940300,1,50,0,0
12.1717500,45.9121400,1,50,0,0
12.1687500,45.9011400,1,50,0,0
12.1630300,45.8943900,1,50,0,0
12.1437500,46.5422500,1,50,0,0
12.1421700,42.4292800,1,50,0,0
12.1384400,45.4539700,1,70,0,0
12.1358100,42.4299200,1,50,0,0
12.1311900,46.5490800,1,50,0,0
12.1289700,46.5423300,1,50,0,0
12.1202500,45.4423900,1,50,0,0
12.0583900,45.5497200,1,40,0,0
12.0048300,46.4269400,1,90,0,0
11.9862800,45.4217800,1,50,0,0
11.9768300,46.3416100,1,50,0,0
11.9693100,46.3478300,1,50,0,0
7.8563100,44.7118300,1,50,0,0
11.9655300,45.4647500,1,50,0,0
7.8785800,45.4699400,1,50,0,0
7.8793900,45.4695000,1,50,0,0
7.8806900,45.4329700,1,50,0,0
7.8824400,45.4277500,1,50,0,0
8.1426100,44.8076400,1,50,0,0
8.1962800,45.6130600,1,50,0,0
8.1970600,45.6103600,1,50,0,0
11.9486900,46.4844400,1,50,0,0
11.9516400,45.4673300,1,50,0,0
8.2661700,45.7530000,1,50,0,0
11.9299400,45.6794400,1,50,0,0
8.2670600,45.7650600,1,50,0,0
8.2691100,45.7721700,1,50,0,0
8.4465300,44.2493100,1,50,0,0
11.8444700,45.6671100,1,70,0,0
11.8362500,45.4774400,1,50,0,0
8.4581400,44.9045600,1,90,0,0
11.8335300,45.4857500,1,50,0,0
8.5589400,44.9870300,1,90,0,0
8.6100300,44.8562200,1,90,0,0
8.6202200,44.8416400,1,90,0,0
8.6533900,44.6481900,1,70,0,0
8.6565300,44.6564200,1,70,0,0
8.6599200,45.3930800,1,50,0,0
11.8207500,44.3121700,1,70,0,0
8.6599200,45.3903900,1,50,0,0
11.8079400,45.0238600,1,50,0,0
11.8077500,45.0225600,1,50,0,0
11.8023900,45.5416400,1,50,0,0
11.8004400,45.6607500,1,70,0,0
11.7734700,45.6651900,1,50,0,0
11.7620800,45.6961700,1,50,0,0
11.7567500,45.6953300,1,50,0,0
11.7446700,45.6934700,1,50,0,0
11.7371400,45.6402200,1,70,0,0
11.7358100,45.6378600,1,70,0,0
8.6609400,45.3835600,1,50,0,0
11.7336400,45.5244200,1,50,0,0
8.6648900,45.1246700,1,70,0,0
8.6674700,45.1185300,1,70,0,0
11.7270000,46.4695300,1,50,0,0
8.6685600,45.3546700,1,50,0,0
11.7251700,46.4686400,1,50,0,0
8.6693600,45.3501700,1,50,0,0
8.6707800,45.3464700,1,50,0,0
8.6763600,45.1164400,1,70,0,0
8.6874200,45.4824400,1,50,0,0
8.6874700,45.4710300,1,50,0,0
8.6901100,45.4776100,1,50,0,0
11.7163900,46.4642200,1,50,0,0
11.7158300,45.5275600,1,50,0,0
11.7140800,46.4623300,1,50,0,0
11.7013600,46.4581700,1,50,0,0
11.7009200,45.0770300,1,70,0,0
8.7004200,45.3157800,1,50,0,0
11.7008600,46.4570000,1,50,0,0
8.7027200,45.4769700,1,50,0,0
11.6845800,45.7317500,1,50,0,0
8.8008100,45.6555300,1,50,0,0
8.8028600,45.6540800,1,50,0,0
11.6820800,45.7283600,1,50,0,0
8.8471400,45.6910800,1,50,0,0
8.8578600,45.5828100,1,50,0,0
8.8596900,45.5941700,1,50,0,0
8.9869400,45.5622800,1,50,0,0
8.9893300,45.5635300,1,50,0,0
8.9953900,45.5520600,1,50,0,0
8.9961400,45.5530800,1,50,0,0
9.0022200,45.3641100,1,90,0,0
11.6755800,45.7102500,1,50,0,0
9.0605600,39.2671900,1,70,0,0
9.0690800,45.3556400,1,70,0,0
9.1398300,45.2630800,1,50,0,0
9.1441100,45.2697500,1,50,0,0
9.1663600,45.2916400,1,50,0,0
9.1678300,45.2960800,1,50,0,0
9.2000300,45.5290300,1,70,0,0
9.2760800,45.3455600,1,70,0,0
9.2844200,45.2119700,1,40,0,0
9.3063600,45.6064400,1,50,0,0
9.3080300,45.6119200,1,50,0,0
9.4323100,45.5608900,1,30,0,0
9.4331100,45.5588100,1,30,0,0
9.4437800,45.2187500,1,50,0,0
9.4454700,45.2172800,1,50,0,0
9.4550300,45.0561100,1,90,0,0
9.4913900,45.6782500,1,50,0,0
9.6473600,44.2381100,1,50,0,0
9.6597500,44.8773900,1,50,0,0
9.6730300,44.9360000,1,50,0,0
9.6858300,44.9759200,1,50,0,0
9.7649200,45.6303600,1,60,0,0
9.7843900,45.4875800,1,50,0,0
11.5102800,45.6890300,1,50,0,0
11.5140300,45.8780800,1,50,0,0
11.5214700,45.5916100,1,50,0,0
11.5365800,45.2289400,1,50,0,0
11.5591700,45.2450800,1,50,0,0
11.5630800,44.9305300,1,70,0,0
11.5760800,45.8338600,1,50,0,0
9.8597800,45.6245300,1,50,0,0
11.6525300,46.3695800,1,50,0,0
11.6520300,46.3690800,1,50,0,0
11.5070300,44.8695600,1,50,0,0
11.5037500,44.5390300,1,50,0,0
11.5023900,45.8725600,1,50,0,0
11.5011700,44.5370000,1,50,0,0
11.5011400,44.8558300,1,50,0,0
11.5002800,45.6922200,1,70,0,0
11.4754400,44.8342200,1,50,0,0
11.4683900,45.5318600,1,50,0,0
11.4689700,45.4217800,1,50,0,0
11.4677800,45.7080000,1,50,0,0
11.4659700,45.4214400,1,50,0,0
11.4622800,45.4202500,1,50,0,0
11.4612500,45.4449400,1,50,0,0
11.4592200,45.4186900,1,50,0,0
11.4507200,45.6220000,1,50,0,0
11.4494200,45.6236700,1,50,0,0
11.4521700,45.4110000,1,50,0,0
11.4518300,45.4088900,1,50,0,0
11.4443600,45.4573300,1,50,0,0
11.4371400,45.5216100,1,50,0,0
11.4357200,45.5210600,1,50,0,0
11.4338300,45.4557500,1,50,0,0
11.4251400,45.4649200,1,50,0,0
11.4161900,45.5053600,1,50,0,0
11.4143600,45.4982800,1,50,0,0
11.4072200,45.4990000,1,50,0,0
11.4039700,44.8860000,1,50,0,0
11.3870000,44.7924700,1,50,0,0
11.3698600,45.5902200,1,50,0,0
11.3322200,45.5880300,1,50,0,0
11.3234400,45.5891400,1,50,0,0
11.2955000,44.9141100,1,50,0,0
11.2880300,45.2039200,1,70,0,0
11.2728100,44.6076900,1,60,0,0
11.2530000,45.3318900,1,50,0,0
11.2435600,45.0741700,1,90,0,0
11.2146400,45.3805800,1,50,0,0
11.2105800,45.3787800,1,50,0,0
11.2098600,45.3855300,1,50,0,0
11.1981100,45.3870800,1,50,0,0
11.1926100,45.3571700,1,50,0,0
11.1893300,45.3096100,1,50,0,0
11.1868900,45.3014700,1,50,0,0
11.1847800,45.3634400,1,50,0,0
11.1706100,45.2121900,1,50,0,0
11.1633100,45.3376900,1,50,0,0
11.1552500,45.3268100,1,50,0,0
11.1544400,45.3281100,1,50,0,0
11.1542200,45.3240800,1,50,0,0
11.1534700,45.3228100,1,50,0,0
11.1428300,45.3710000,1,50,0,0
11.1383900,45.3469400,1,50,0,0
11.1375000,45.2923600,1,50,0,0
11.1364700,45.3491400,1,50,0,0
11.1349200,46.1956400,1,50,0,0
11.1348100,45.3005300,1,50,0,0
11.1310800,45.3660300,1,50,0,0
11.1284700,46.1965600,1,50,0,0
11.1281100,45.2987200,1,50,0,0
11.1157800,45.3705600,1,50,0,0
11.1058600,46.1456700,1,50,0,0
11.1039200,43.7880000,1,50,0,0
11.0926900,45.3246100,1,30,0,0
11.0853900,45.2904200,1,50,0,0
11.0752200,45.3024700,1,50,0,0
11.0622200,44.7616900,1,70,0,0
11.0519200,45.3552200,1,50,0,0
11.0508300,45.3294400,1,70,0,0
11.0467200,45.0352200,1,50,0,0
11.0400000,45.0372500,1,50,0,0
11.0309700,45.2870000,1,50,0,0
11.0283600,46.3245800,1,50,0,0
11.0274200,46.3259700,1,50,0,0
11.0263600,46.3296900,1,50,0,0
11.0261400,46.3280000,1,50,0,0
11.0252200,46.3310000,1,50,0,0
11.0232200,46.3284400,1,50,0,0
11.0221700,46.3253900,1,50,0,0
11.0218600,46.3224700,1,50,0,0
11.0218300,46.3220300,1,50,0,0
11.0211900,45.0743300,1,50,0,0
11.0157500,45.0694700,1,50,0,0
11.0134700,44.7023300,1,90,0,0
11.0117200,45.8837200,1,50,0,0
11.0106900,45.8818100,1,50,0,0
11.0060600,45.0320300,1,50,0,0
11.0052800,45.2602800,1,50,0,0
10.9800600,45.0046900,1,50,0,0
10.9778100,45.0053300,1,50,0,0
10.9664700,45.4290300,1,70,0,0
10.9627800,45.2414700,1,50,0,0
9.8728300,44.9509700,1,90,0,0
10.9617500,45.4301100,1,70,0,0
10.9372500,45.2701100,1,50,0,0
10.9186400,43.9091700,1,30,0,0
10.9184700,43.9120300,1,50,0,0
10.9181700,43.9056700,1,50,0,0
10.9181100,43.9039400,1,50,0,0
10.9178900,43.8997200,1,50,0,0
10.9177500,43.8963100,1,50,0,0
10.9176400,43.8931900,1,50,0,0
10.9039200,46.3453300,1,50,0,0
10.9015300,46.3430300,1,50,0,0
10.8916100,45.3624700,1,50,0,0
10.8767200,46.0384200,1,50,0,0
10.8665300,46.0223300,1,50,0,0
10.8674400,46.0361100,1,50,0,0
10.8634200,46.0364200,1,50,0,0
10.8562800,45.3150300,1,70,0,0
10.8234700,43.7075000,1,50,0,0
10.8051700,43.8733300,1,50,0,0
10.8027200,43.8741400,1,50,0,0
10.7900000,43.8744700,1,50,0,0
10.7886700,43.8721400,1,50,0,0
10.7630300,45.3381900,1,90,0,0
10.7610300,45.0348600,1,50,0,0
10.7593300,46.0463100,1,50,0,0
10.7573600,46.0461700,1,50,0,0
10.7481900,43.8429200,1,50,0,0
10.7463600,43.8486400,1,50,0,0
10.7397500,45.0309200,1,50,0,0
10.7391400,43.8395600,1,50,0,0
10.7355300,45.3811700,1,50,0,0
10.7335800,45.3468600,1,50,0,0
10.7310000,45.4340800,1,30,0,0
10.7281400,46.0370800,1,50,0,0
10.7243100,45.3440300,1,50,0,0
10.7233600,46.0285300,1,50,0,0
10.7229700,45.4064200,1,50,0,0
10.7167800,45.3340600,1,50,0,0
10.6880300,45.4391700,1,50,0,0
10.6844700,45.4369200,1,50,0,0
10.6602500,43.7110300,1,50,0,0
10.6578100,43.7062500,1,50,0,0
10.6548900,43.7081900,1,50,0,0
10.6453300,43.6944700,1,50,0,0
10.6324400,43.7082800,1,50,0,0
10.6226100,45.3995300,1,50,0,0
10.5861900,45.2028600,1,50,0,0
10.5778900,45.2013100,1,50,0,0
10.5752500,45.1963100,1,50,0,0
10.5544200,45.2132200,1,70,0,0
10.5442200,43.6009400,1,50,0,0
10.5409400,43.6028300,1,50,0,0
10.5367200,45.6100300,1,50,0,0
10.5340800,44.9315600,1,50,0,0
10.5290600,45.2279700,1,50,0,0
10.5269700,45.4761100,1,50,0,0
10.5144200,44.9250300,1,50,0,0
10.5118900,45.3751700,1,50,0,0
10.4967500,45.4869700,1,50,0,0
10.4874700,44.6969700,1,70,0,0
10.4872200,45.3830000,1,50,0,0
10.4670600,45.3937200,1,50,0,0
10.4377800,45.1619400,1,50,0,0
10.4294700,44.7282800,1,50,0,0
10.4290000,44.7310800,1,50,0,0
10.4274700,45.1614700,1,50,0,0
10.4131400,44.6815000,1,50,0,0
10.4068300,44.6766400,1,50,0,0
10.3705300,45.4827500,1,90,0,0
10.3671100,45.1118600,1,90,0,0
10.3167800,44.9063100,1,50,0,0
10.3160000,44.9046400,1,50,0,0
10.1958100,45.3407200,1,50,0,0
10.0122800,44.2039200,1,50,0,0
9.9959400,45.6778900,1,50,0,0
9.9763900,44.2189200,1,50,0,0
9.9493300,45.6711100,1,50,0,0
9.9460600,45.8834400,1,50,0,0
9.9292200,45.6411400,1,50,0,0
9.9266400,45.8975800,1,50,0,0
9.9265300,45.8944700,1,50,0,0
9.1944200,45.4952800,2,,0,0
11.8585600,45.6597800,1,50,0,0
10.5383600,45.4831100,1,50,0,0
10.6571400,43.7087200,1,50,0,0
18.3082500,40.2013300,1,50,0,0
18.3065000,40.2018900,1,50,0,0
18.2958600,40.2037500,1,50,0,0
18.2968100,40.2041700,1,50,0,0
18.3018900,40.2051700,1,50,0,0
18.3057200,40.2071700,1,50,0,0
11.2765000,43.1964200,1,70,0,0
12.1793600,46.3461400,1,50,0,0
12.1741900,46.3460600,1,50,0,0
11.9998300,44.9869400,1,70,0,0
12.2475600,41.9131700,4,90,0,0
12.3227800,41.8854700,4,90,0,0
12.3652200,41.8870800,4,90,0,0
14.0841900,40.8472800,4,90,0,0
14.0560300,40.9258900,4,90,0,0
14.0557800,40.9260300,4,90,0,0
14.0840300,40.8473100,4,90,0,0
12.2093300,44.4713100,4,90,0,0
12.2272800,44.5179700,4,90,0,0
12.2272200,44.5179400,4,90,0,0
12.2093100,44.4713100,4,90,0,0
12.0117500,44.8879400,4,70,0,0
11.9897800,44.8877800,4,70,0,0
11.9897800,44.8877500,4,70,0,0
12.0116900,44.8878900,4,70,0,0
12.2571100,44.1435800,4,90,0,0
12.2390300,44.1496700,4,90,0,0
12.2388300,44.1496400,4,90,0,0
12.2571400,44.1435000,4,90,0,0
10.0688900,45.7720600,1,70,0,0
10.0687200,45.7715300,2,70,0,0
10.0786100,45.7837500,2,70,0,0
8.9400000,44.3971400,4,60,0,0
8.9325000,44.4003100,4,60,0,0
8.9293600,44.4040300,4,60,0,0
8.9074700,44.4108900,4,60,0,0
8.9074700,44.4108600,4,60,0,0
8.9280800,44.4087200,4,60,0,0
8.9292800,44.4039700,4,60,0,0
8.9399700,44.3971100,4,60,0,0
11.7131700,44.8716400,4,70,0,0
11.7328600,44.8798300,4,70,0,0
11.7328300,44.8798900,4,70,0,0
11.7131400,44.8717200,4,70,0,0
9.9473100,44.0904400,1,50,0,0
11.8568600,44.8088900,4,,0,0
11.8220600,44.8160300,4,,0,0
11.1325300,43.6828600,1,50,0,0
12.2440800,45.0654200,1,70,0,0
11.8308900,45.6668900,1,70,0,0
10.9895600,44.9626900,1,90,0,0
10.0751100,45.6703300,1,50,0,0
10.0679200,45.6668300,1,50,0,0
11.1113900,46.1452800,1,50,0,0
10.4677800,44.9076700,1,50,0,0
10.4593600,44.9126100,1,50,0,0
11.6538100,45.4976100,1,50,0,0
11.6411700,45.5025800,1,50,0,0
7.8486100,44.4729200,1,50,0,0
8.9224400,45.5865300,1,50,0,0
14.0610600,42.3708100,1,50,0,0
11.8335000,45.5498900,1,50,0,0
15.8651400,41.2770600,1,90,0,0
11.9339700,45.5094400,1,90,0,0
10.5763100,45.8473600,1,30,0,0
8.6798300,45.7286700,1,90,0,0
8.9376900,45.5970800,2,,0,0
11.4903600,45.6995300,1,50,0,0
14.7237800,41.2732800,1,80,0,0
11.9220800,45.4818600,1,90,0,0
13.7420800,41.3730800,1,50,0,0
10.9561700,45.4679700,1,60,0,0
12.6779200,42.9600300,1,50,0,0
13.5770000,43.5056900,1,70,0,0
14.4321900,42.1277500,1,40,0,0
11.9286400,45.4474200,1,90,0,0
13.8432500,43.0760800,1,130,0,0
12.8256100,43.9057500,1,130,0,0
11.4994200,44.7680000,1,50,0,0
12.0384400,45.3108900,1,70,0,0
11.8139200,45.5488100,1,50,0,0
11.9212800,45.4628100,1,90,0,0
15.8618600,41.2782500,1,90,0,0
11.8918100,45.5867800,1,60,0,0
12.1816400,45.5583600,1,50,0,0
12.0284700,43.1241400,1,50,0,0
13.7383300,41.3771400,1,50,0,0
11.0124700,45.4045600,1,50,0,0
8.5361100,44.7721700,1,70,0,0
14.1016900,42.3528300,1,50,0,0
12.0451900,45.4321100,1,70,0,0
14.0772500,42.3617500,1,50,0,0
16.3242500,39.3071700,1,50,0,0
11.8414200,44.7377200,4,90,0,0
11.8749200,44.7502800,4,90,0,0
10.6400000,45.9410000,1,50,0,0
12.2183900,45.7216100,1,50,0,0
14.3156700,42.3929200,1,50,0,0
10.8172800,45.1116400,1,50,0,0
10.7855800,45.1191900,2,,0,0
12.5919200,42.2303300,1,130,0,0
10.6499400,45.0641400,1,50,0,0
12.0285300,45.2650300,1,70,0,0
12.5756100,43.3210800,1,50,0,0
9.0344400,44.9971100,1,50,0,0
10.4999700,44.9366900,1,50,0,0
10.6072200,45.1354400,1,50,0,0
14.1215800,42.3789400,1,50,0,0
8.0001700,44.7497500,1,70,0,0
7.7687200,44.7950800,1,50,0,0
